sample_id,snr_db,fiber_length_km,class,class_name,location_km,location_norm,reflectance_db,loss_db,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30
sample_000058,12.655875563435185,20.386319147165835,4,dirty_connector,15.280888927192134,0.7495658640915825,,3.001382683986815,0.9879292,0.92786443,1.0,0.87114227,0.88057977,0.91337943,0.88236403,0.9077591,0.66914785,0.9126176,0.6654735,0.7045332,0.6627974,0.5974507,0.70539165,0.5832206,0.6254421,0.53579926,0.52542794,0.50844675,0.49882543,0.4130541,0.2302725,0.099383555,0.16084135,0.11670599,0.109254524,0.0,0.08934717,0.083384104
sample_000059,2.3222617184405365,19.719889673925366,0,normal,,,,,0.6035724,0.86766595,0.96348804,1.0,0.67360437,0.5168917,0.6977927,0.4643379,0.4241423,0.8114938,0.8210851,0.42283243,0.5138953,0.64851743,0.21213695,0.41416484,0.30281156,0.4409934,0.24494591,0.55530554,0.5789381,0.14332005,0.0,0.3855387,0.5907963,0.24912094,0.32492992,0.44381768,0.39194953,0.31045777
sample_000060,14.51745270431276,26.30480624294799,1,fiber_tapping,7.5884311386497965,0.2884807844073805,,0.22193375377138758,0.9961619,1.0,0.90744764,0.9762469,0.868238,0.8810273,0.70486104,0.75764304,0.6785817,0.6717037,0.62288016,0.54999554,0.55775803,0.4760325,0.47633928,0.47991294,0.36042577,0.32608396,0.37782556,0.27321646,0.3341212,0.2738843,0.16478057,0.19481853,0.16283537,0.07718527,0.010763986,0.0057447883,0.11776396,0.0
sample_000061,-2.340926574670783,31.65846551424134,4,dirty_connector,16.77732583469473,0.5299475373229181,,2.9910165081032534,0.8635846,0.97631323,0.76508486,0.7769478,0.92697984,0.58789295,0.73212177,0.4361309,0.75842243,1.0,0.5250774,0.79993653,0.7321161,0.45628178,0.76818967,0.5799619,0.9083335,0.46637616,0.282814,0.29170415,0.45761585,0.330865,0.34703022,0.23998696,0.20008194,0.21931133,0.18496819,0.28519124,0.38706926,0.0
sample_000062,2.0073683525808974,19.542782131184996,7,reflector,4.89373829159469,0.2504115462550036,-41.35984133209345,0.8264876059160706,0.5869345,0.25384727,0.8624318,0.5065776,0.7764445,0.71656495,0.7567822,1.0,0.54396385,0.30460685,0.5830307,0.42067027,0.34234163,0.7034931,0.109738335,0.1016312,0.28751814,0.490379,0.4212382,0.35191655,0.0693979,0.06651375,0.2126797,0.09166005,0.19613512,0.15639596,0.0,0.12919663,0.31655717,0.36228368
sample_000063,-1.2832645809981984,19.495323280477884,2,bad_splice,14.418309364901079,0.739577854517509,,1.4165732587251698,0.96476346,0.68506753,0.78565526,0.71321553,1.0,0.5765425,0.7205709,0.6878858,0.56145054,0.65808964,0.7705808,0.59511864,0.37820604,0.22616407,0.57264346,0.42042023,0.21932575,0.4791953,0.5311335,0.2511533,0.55449945,0.57459205,0.41874725,0.13180792,0.06182532,0.41506895,0.37002847,0.36453885,0.2275358,0.0
sample_000064,6.043495886366697,20.929737735321254,1,fiber_tapping,4.531073029840828,0.21648971846379803,,0.26191542932267475,1.0,0.89531857,0.87831974,0.71433645,0.7369553,0.7402973,0.7540737,0.6681675,0.65033114,0.35896417,0.47804317,0.81871176,0.5474905,0.47763538,0.498874,0.3809877,0.33812368,0.5770626,0.31265783,0.28384954,0.20139739,0.192746,0.19787388,0.13576879,0.3877053,0.122903384,0.0,0.23599952,0.04733982,0.0017249857
sample_000065,1.8928462928459497,30.070224671695613,2,bad_splice,16.991890354233938,0.5650736081871713,,0.4517316534891626,1.0,0.96096635,0.6305039,0.7487163,0.8882224,0.7693293,0.6868918,0.654874,0.85770774,0.611366,0.49014848,0.4964498,0.7147159,0.45825818,0.541208,0.630799,0.50304204,0.37546527,0.5628089,0.50076985,0.16034976,0.28731292,0.24244949,0.20537093,0.25243905,0.4948279,0.26766604,0.22868104,0.0,0.18239112
sample_000066,8.650348478372216,17.05405960278749,1,fiber_tapping,16.013157069166823,0.9389645305654655,,0.23177997469570888,0.8733948,0.78421354,1.0,0.8886067,0.8988098,0.77500767,0.9422256,0.6788133,0.7443147,0.6288019,0.64704585,0.4759165,0.7097348,0.75894856,0.61377263,0.2651707,0.40792903,0.39243555,0.34002182,0.33565426,0.6096013,0.18321835,0.069979414,0.2064029,0.24846111,0.35396275,0.14915957,0.3648233,0.16063522,0.0
sample_000067,2.517372952350099,33.92842835274259,7,reflector,25.9389378101732,0.7645192857297923,-46.30210188987136,0.2716875558210621,1.0,0.80666864,0.93900836,0.8199424,0.83943254,0.7775149,0.9206476,0.7147583,0.73728234,0.8406756,0.85124826,0.799138,0.8682966,0.6168512,0.83540875,0.5513848,0.54140127,0.5140638,0.63891906,0.5205412,0.49595824,0.28761163,0.3955688,0.42532986,0.2741794,0.22003503,0.21942084,0.0,0.28183573,0.4669693
sample_000068,18.580863539699664,27.309912188208056,5,fiber_cut,13.183858461341107,0.48274993967332,-60.050832928724375,39.25931446956256,0.97663885,0.97057056,0.9544563,0.9455851,0.9361615,0.93226564,0.9290338,0.9128414,0.8929534,0.9040468,0.8892121,0.8805,0.8709348,0.8654856,1.0,0.016538104,0.0051420718,0.012457903,0.015777655,0.01153375,0.020787288,0.015245949,0.0,0.011101841,0.032066308,0.025554534,0.023650851,0.019301709,0.012659688,0.022358289
sample_000069,15.950019469232597,35.748211911662835,5,fiber_cut,33.596344093747554,0.9398048824586598,-19.5123595858169,30.819724766054136,1.0,0.99087936,0.9589121,0.9702773,0.9331912,0.9483152,0.9361542,0.916835,0.89477915,0.88559216,0.8844483,0.8698211,0.8392407,0.8317219,0.81601554,0.83619535,0.8161848,0.79226816,0.79912096,0.78369343,0.77077997,0.7583557,0.7530584,0.7412421,0.69754505,0.72063994,0.7065667,0.6862394,0.0,0.010011342
sample_000070,2.51272151475961,7.031517016709855,4,dirty_connector,0.5263135187700465,0.07485063571904943,,3.0797614837713514,0.7455855,0.113214575,0.67942,0.01770243,0.61498415,0.7032474,0.15220481,0.38130003,0.50645316,1.0,0.5160595,0.56687915,0.24776122,0.5305809,0.19263807,0.4091833,0.58812773,0.46273598,0.37792513,0.13783972,0.6025712,0.40243787,0.120164536,0.0422134,0.010252888,0.8387731,0.022763934,0.0,0.3546907,0.058995347
sample_000071,14.349763112583574,11.651168574395147,1,fiber_tapping,4.380848013040813,0.37600074061826355,,0.21228374192481714,0.9326376,1.0,0.816669,0.82224864,0.8492337,0.8637878,0.86116433,0.61028296,0.65172184,0.6229302,0.5477284,0.88498366,0.520829,0.76613283,0.47958976,0.6889866,0.5476053,0.39317125,0.3554203,0.3890747,0.34047008,0.31214565,0.3017007,0.24027058,0.28099164,0.29748696,0.28259164,0.28516948,0.06629627,0.0
sample_000072,15.707405832409169,6.3950716151873825,3,bending,3.2193500024304242,0.5034110946912506,,3.766946176505148,0.8575747,0.95957,1.0,0.83958787,0.90214044,0.87251705,0.8168788,0.8282995,0.7635201,0.84372735,0.746648,0.72340626,0.6948448,0.76166975,0.74554914,0.246877,0.27603993,0.21761568,0.061064694,0.082356386,0.15492588,0.29803067,0.13730805,0.11690523,0.1837397,0.21265829,0.11563755,0.008475281,0.0,0.0565043
sample_000073,0.7113263867905548,27.854424250162534,7,reflector,8.10358733083836,0.290926398551967,-54.1807912182088,0.8094691686818564,0.8948843,0.9495007,1.0,0.98612034,0.7741347,0.5537522,0.9525515,0.8801256,0.7372091,0.7890604,0.72034675,0.46564457,0.64916474,0.43235603,0.541238,0.6094045,0.6061763,0.19648238,0.48914206,0.52489346,0.40840697,0.34520492,0.67688245,0.07750611,0.0,0.08396281,0.012998833,0.13073978,0.56517917,0.21704468
sample_000074,12.590073703862608,10.126038887897373,5,fiber_cut,4.706890635111089,0.4648303929324978,-19.422103322844173,43.10350403405614,0.9954017,0.99386096,1.0,0.98198867,0.9758142,0.97513574,0.97336197,0.935105,0.9836203,0.9827246,0.94999194,0.98828524,0.9531478,0.94795,0.033071313,0.032820564,0.0,0.014909494,0.008218103,0.01751049,0.035355505,0.054050263,0.006972107,0.030757649,0.005949672,0.053325284,0.023019899,0.020869045,0.025081346,0.032543276
sample_000075,5.267655275559804,31.23011666234715,2,bad_splice,25.626372351905534,0.8205660141770198,,1.3810841529742897,0.88229746,0.7519103,0.6056107,1.0,0.72209597,0.8572348,0.58759123,0.66631186,0.5967994,0.7603438,0.5923554,0.58311784,0.42948633,0.49499965,0.62656575,0.4683715,0.4068412,0.30721867,0.3659412,0.35433745,0.2104644,0.28689167,0.25641596,0.28153244,0.013285698,0.08218359,0.15572391,0.07968526,0.07056751,0.0
sample_000076,-3.6858766991467102,28.373512960501813,5,fiber_cut,24.266032756274694,0.8552354017655459,-18.51692487038655,35.36270047625871,0.80752426,0.83375907,1.0,0.7454858,0.7778203,0.7731249,0.695241,0.7479381,0.66504395,0.7474348,0.7308821,0.7632385,0.6855954,0.7310656,0.6633717,0.78932124,0.74571306,0.86187494,0.5499079,0.67080086,0.68776685,0.63024074,0.6882611,0.7031961,0.6478019,0.10916833,0.04718467,0.0,0.012711269,0.07432235
sample_000077,12.924781690789828,23.471128850164657,3,bending,8.861163990458312,0.3775346318886639,,2.4263348976263335,1.0,0.9664071,0.9219276,0.85296285,0.8422481,0.85914785,0.82400155,0.7918424,0.7839872,0.7080342,0.7069982,0.54068226,0.47157392,0.44411948,0.41875243,0.3325179,0.3234032,0.33404475,0.32391888,0.22474867,0.33854198,0.14004558,0.27192774,0.071751155,0.107960895,0.05989111,0.01582699,0.100361705,0.05513236,0.0
sample_000078,15.372208959093612,35.01034996463352,7,reflector,13.148659249529935,0.37556491902572653,-54.49940716627705,0.2964824791906448,1.0,0.9207115,0.9027828,0.8043067,0.8280443,0.82017773,0.7590338,0.6956423,0.6625631,0.7321005,0.688832,0.5694291,0.6115925,0.5132431,0.46984828,0.4664122,0.414591,0.35382366,0.36288315,0.32606468,0.24979217,0.3011727,0.23081948,0.20207582,0.142656,0.18651974,0.08088275,0.049771514,0.08860299,0.0
sample_000079,19.55446169635554,5.373149470533039,1,fiber_tapping,0.7726025964140781,0.14378952244882046,,0.2040860722799866,0.98967236,0.97102505,1.0,0.91289157,0.8089083,0.8669783,0.9157149,0.64371514,0.61886513,0.7175651,0.73059624,0.71451056,0.6264478,0.5323937,0.5808047,0.52557486,0.33293223,0.4483895,0.49255142,0.40141502,0.4905596,0.41121843,0.32321203,0.2920514,0.298242,0.14900745,0.0798087,0.18621425,0.19033775,0.0
sample_000080,3.572555028597451,29.270195811992703,3,bending,3.7299907049976775,0.12743306293391488,,2.1561292367063896,0.8337279,1.0,0.753881,0.7717022,0.5883471,0.54911774,0.48518994,0.4727818,0.60084254,0.33805004,0.5996494,0.46836725,0.6851233,0.37160695,0.18952811,0.43543887,0.5491125,0.35206452,0.44999173,0.3172989,0.29696915,0.32291144,0.17717694,0.26921585,0.15967327,0.25046176,0.26440856,0.2711123,0.21285795,0.0
sample_000081,8.525773484137495,16.993371837126595,2,bad_splice,13.128335673111353,0.7725562530462006,,2.9370184915037054,0.8722388,1.0,0.8143746,0.853045,0.8228258,0.68290573,0.8106515,0.714155,0.58152956,0.77300334,0.6434608,0.62433237,0.78381693,0.5476096,0.523748,0.629872,0.6517937,0.619419,0.43103445,0.55732256,0.58036566,0.64902014,0.35865602,0.44197986,0.12582129,0.15433769,0.22710077,0.121036045,0.10208934,0.0
sample_000082,19.85697635302118,7.309162462910162,6,pc_connector,5.104435399768243,0.6983611905837839,-12.621875187218977,1.011574255838507,0.94252986,0.93824893,1.0,0.7639489,0.9462664,0.8295257,0.8713042,0.7961918,0.74894226,0.79445636,0.7541857,0.5636949,0.55348766,0.61921597,0.668921,0.6151487,0.5900862,0.38707554,0.63924015,0.562009,0.51234317,0.2848135,0.17750192,0.041772492,0.10799664,0.035883114,0.11486033,0.18935426,0.0,0.053922944
sample_000083,3.407510985626848,25.80207957500713,5,fiber_cut,1.5058925132492627,0.058363222579467085,-53.57491006332299,44.300542941200234,0.936263,1.0,0.1285149,0.0,0.04579423,0.10133377,0.09714359,0.062118463,0.11010789,0.07103439,0.091884874,0.049150396,0.077289976,0.08007677,0.06820966,0.11989322,0.07794143,0.066124424,0.09527484,0.1351256,0.119559094,0.09334559,0.019683437,0.12991887,0.03012334,0.1764858,0.07479467,0.12285482,0.020568842,0.070720606
sample_000084,3.9437322632386245,24.20220035585251,7,reflector,3.0601002935806108,0.1264389290472354,-49.33904471270975,0.7090664670864214,0.93274355,1.0,0.9925344,0.8879109,0.8110067,0.65654546,0.6776772,0.94999844,0.7331972,0.76351714,0.7542197,0.5890667,0.48640242,0.6178293,0.28005248,0.7110464,0.6277045,0.5865749,0.42996252,0.5885196,0.4209589,0.5257482,0.53779185,0.0,0.45287284,0.41256997,0.55880016,0.21217558,0.37584987,0.3927351
sample_000085,11.857842526689783,34.29679200955676,5,fiber_cut,32.44348384731715,0.9459626380880407,-55.91540585434578,30.37479131941756,1.0,0.94971776,0.9490035,0.9548267,0.95494527,0.938273,0.91439205,0.90020955,0.90572953,0.899739,0.86237365,0.8874742,0.8606853,0.86141557,0.8248374,0.8436239,0.804753,0.8172064,0.7912655,0.825154,0.72525275,0.7430242,0.74792564,0.7196096,0.71827567,0.69631416,0.670094,0.6899108,0.0,0.011584861
sample_000086,1.0200902705963042,9.253526958275053,0,normal,,,,,0.20672892,0.64889765,0.5600597,0.5366135,0.5458816,0.22894208,0.019046959,0.59851885,0.28319994,0.71959126,0.39683476,0.4927374,0.77513313,1.0,0.4800257,0.5340363,0.15317531,0.43714434,0.27907208,0.49931344,0.22810262,0.22981729,0.081607476,0.20466411,0.33311433,0.2863762,0.201135,0.0,0.42490867,0.3516138
sample_000087,16.983814622128047,37.17047144679783,7,reflector,31.00335573623456,0.8340856203723357,-47.20966351505994,0.18346573812714273,1.0,0.9599839,0.91311485,0.90517193,0.9123134,0.8505578,0.8052212,0.7478303,0.7363304,0.7339129,0.6667481,0.6408009,0.59766847,0.5781849,0.5408225,0.4661522,0.45969802,0.3958636,0.4094481,0.3946954,0.29639852,0.29108304,0.28614122,0.21283148,0.18954235,0.12849578,0.11221878,0.06037767,0.056331407,0.0
sample_000088,2.0104929687956954,37.14069266469622,2,bad_splice,20.58226991233336,0.5541703300514281,,2.072879338963215,1.0,0.8961127,0.83980227,0.93217534,0.7177149,0.8390416,0.7526524,0.84704816,0.7066859,0.617688,0.6997114,0.80320334,0.8454561,0.5604956,0.6078057,0.5826544,0.5826855,0.16957083,0.4086995,0.2512587,0.41211566,0.27617216,0.31546795,0.23189595,0.15561329,0.209412,0.11582693,0.076267116,0.23860277,0.0
sample_000089,10.202678382390447,32.054309420936505,5,fiber_cut,11.351620492861727,0.3541371097343727,-66.71757837241998,40.22109688808823,1.0,0.96018434,0.9487877,0.95280635,0.9624311,0.9271557,0.9384253,0.9333487,0.89201015,0.8861861,0.89698505,0.03168924,0.00034567868,0.040556617,0.0083877845,0.051154032,0.022696827,0.023549637,0.058749758,0.024220772,0.030415943,0.0,0.017282372,0.012956908,0.04194895,0.013821639,0.054660473,0.026837079,0.06133696,0.015654271
sample_000090,-4.103767229036366,29.43541619047012,4,dirty_connector,12.119815767056345,0.4117426330455692,,1.6833266784035057,0.97894126,0.569621,1.0,0.4581638,0.37529618,0.56610024,0.7848026,0.7464738,0.5567606,0.53537226,0.07169051,0.464995,0.29984418,0.2669552,0.1357673,0.55259347,0.1663614,0.34929967,0.5179164,0.29932776,0.41687658,0.34425232,0.22500163,0.47487375,0.083168976,0.2907975,0.6451768,0.09758532,0.37307805,0.0
sample_000091,14.372331099731614,32.42483806629527,5,fiber_cut,27.581557393063036,0.8506305362780919,-18.172317550223458,31.996506268224806,1.0,0.9851577,0.979069,0.9589883,0.9601781,0.93800265,0.9176226,0.93245584,0.90754604,0.8932339,0.8730007,0.8541304,0.8685861,0.8368361,0.8396616,0.840251,0.811599,0.81982434,0.79787743,0.7913371,0.7618595,0.7797875,0.7510215,0.75419444,0.74130064,0.019311413,0.010649455,0.030638188,0.023293706,0.0
sample_000092,4.389465977073511,7.540873857419399,0,normal,,,,,0.3877046,0.17614375,0.0025575366,0.7601239,0.7334813,0.50473267,0.6679167,0.23233968,0.5244051,1.0,0.3212956,0.6100863,0.1633014,0.28831813,0.45493805,0.86345255,0.30856895,0.48289528,0.320517,0.2585583,0.24865822,0.42199308,0.171332,0.4709509,0.28193447,0.45065704,0.28921622,0.45948327,0.0,0.31319478
sample_000093,19.37383819943894,20.048548772287926,5,fiber_cut,13.838373399743851,0.6902431471185545,-18.962834813058343,38.371675347606484,0.81044114,0.7994211,0.79573125,0.793242,0.7930396,0.7786689,0.7795173,0.76322347,0.76410145,0.7480775,0.74627864,0.74586886,0.7288105,0.7244338,0.72464013,0.7246202,0.7206724,0.7191519,0.70769423,0.69537514,1.0,0.021464562,0.019300716,0.021685362,0.0067748684,0.018984444,0.023051016,0.020110583,0.0,0.021485025
sample_000094,16.042580725081205,28.85022106548387,4,dirty_connector,9.063788891092855,0.31416705163263675,,3.1459413265813962,1.0,0.9493433,0.9596495,0.902517,0.83573806,0.8076362,0.8132912,0.7720405,0.73062825,0.7306848,0.50289583,0.4769459,0.43742892,0.36327323,0.3706615,0.36439702,0.30282754,0.2992129,0.27591503,0.25742063,0.2140254,0.19298375,0.19212012,0.1263434,0.09250243,0.06049856,0.054548364,0.08721382,0.013793327,0.0
sample_000095,-1.496013677636122,27.98618638907698,4,dirty_connector,14.266999081826013,0.5097871815573425,,2.849179934094147,0.74266624,0.7530509,0.9637115,0.84046835,0.9115353,0.73716086,0.7025546,0.45688108,0.9109541,1.0,0.6661905,0.65654373,0.5828949,0.42928436,0.50353634,0.22427608,0.73610324,0.7585314,0.55912757,0.35266754,0.20085804,0.41234618,0.17574953,0.30626228,0.3073998,0.41852766,0.24328394,0.0,0.3339824,0.3098321
sample_000096,-1.428886471652428,21.087865559062084,4,dirty_connector,14.810763591129746,0.7023358314594869,,1.142612662012469,0.7746967,0.7691477,1.0,0.6058738,0.7511174,0.16785139,0.80503184,0.43056893,0.0,0.73958856,0.5969162,0.32256445,0.372663,0.052554786,0.4661918,0.5240548,0.17080264,0.47649282,0.6399034,0.07801302,0.19773501,0.3012321,0.23317029,0.18623511,0.29796365,0.080965646,0.21279137,0.11667537,0.027055472,0.05877721
sample_000097,-4.865495899103962,39.962073508960906,4,dirty_connector,17.089266892217832,0.42763714171102296,,2.8618949204217494,1.0,0.8178093,0.9086631,0.90149134,0.42079782,0.8361041,0.6540583,0.65261656,0.66828144,0.46603623,0.7853784,0.79562986,0.4071025,0.40637663,0.53871393,0.52666116,0.6784251,0.41910467,0.4101135,0.4161458,0.34347475,0.3026063,0.4387537,0.6384399,0.027966848,0.37924123,0.0,0.1306984,0.019130798,0.106884725
sample_000098,7.1941923566277755,32.66862561109589,1,fiber_tapping,13.10336004086116,0.40109921356503614,,0.2993827566923682,1.0,0.8852207,0.6795484,0.78861344,0.74021924,0.6508234,0.74069357,0.54361737,0.65722495,0.6824464,0.6278601,0.5356491,0.54274625,0.43084797,0.48549256,0.48526344,0.44183683,0.4079955,0.3874638,0.32535443,0.4054588,0.36497596,0.32825062,0.21502395,0.26430294,0.19825111,0.040293656,0.2566578,0.123891994,0.0
sample_000099,8.673830000315302,37.31957485787816,5,fiber_cut,6.042452557907725,0.16191107698624183,-17.271446827760197,42.18337778465907,0.9344518,1.0,0.95231974,0.9224286,0.9237338,0.0457094,0.08260642,0.059194192,0.047950026,0.040026393,0.07694502,0.03349916,0.06011606,0.037550807,0.03374011,0.06333854,0.05277262,0.0,0.043898944,0.01808959,0.0034694283,0.060373284,0.021352395,0.04869223,0.0016469887,0.06923692,0.076350905,0.050076246,0.051774483,0.037167277
sample_000100,4.6606787097116005,34.17665073029363,4,dirty_connector,18.702397010449975,0.5472273207237499,,3.3880191074610804,1.0,0.87071633,0.86803734,0.7767351,0.786058,0.66714734,0.7510626,0.6814349,0.78727347,0.70507836,0.5433095,0.54554254,0.66854703,0.4384122,0.54107875,0.541864,0.3551102,0.31781834,0.45683286,0.40088248,0.29264653,0.2579582,0.21851695,0.1431351,0.22629137,0.10157304,0.24153866,0.0,0.072998576,0.0058514774
sample_000101,8.390067726722183,27.72064677540098,5,fiber_cut,19.05768791906209,0.6874907383464692,-17.19009835390162,35.726518200774116,1.0,0.94783807,0.9769535,0.9368019,0.9614418,0.9916739,0.93080425,0.9341946,0.9448052,0.88377583,0.91718674,0.8875067,0.8810867,0.89256954,0.8848228,0.80851936,0.84955484,0.8466638,0.8591599,0.843993,0.0,0.03300979,0.03079479,0.026243476,0.017139498,0.0032573186,0.021418747,0.023881532,0.033206478,0.01727426
sample_000102,-4.112204341876395,35.75237742486814,6,pc_connector,28.717480356932562,0.8032327477321174,-11.804678957363254,0.45863881738347084,0.71221745,0.61974347,1.0,0.70781475,0.6657855,0.5338343,0.6624287,0.83311826,0.8006577,0.3007921,0.5591293,0.27598807,0.49029914,0.2945976,0.64980906,0.51637167,0.49233046,0.35174397,0.3417052,0.34349078,0.4066922,0.1795763,0.37564635,0.42670637,0.24015765,0.45535222,0.1373512,0.21765228,0.0,0.3286594
sample_000103,8.864022321255662,24.199589813603147,2,bad_splice,22.951077874653354,0.948407723082646,,0.9034598833900778,1.0,0.99884176,0.89928275,0.7023796,0.94121957,0.671853,0.7276563,0.69704044,0.8051873,0.7951979,0.5843187,0.50956374,0.8730566,0.5641844,0.63020885,0.54851556,0.53758526,0.49175495,0.42924994,0.5458008,0.49509913,0.37897587,0.20850039,0.35232082,0.23584571,0.34566012,0.23089668,0.20366107,0.17500028,0.0
